Codigo del ambito,Ambito,Codigo de Area(ISO3),Area,Codigo del elemento,Elemento,Codigo del producto,Producto,Codigo del year,Year,Unidad,Valor,Simbolo,Descripcion del Simbolo
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""16.6"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""41764.76"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""37696.54"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""1868.26"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""2101.23"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""2410.14"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""2250.88"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""208.4"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""207.84"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AGO"",""Angola"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""0.84"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""1.09"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""0.04"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""0.01"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""0.79"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""1.08"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""2.92"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""2.45"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0.01"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""2.04"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""2.21"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""0.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""0.03"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""0.34"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""0.13"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""0.69"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""0.77"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""AIA"",""Anguila"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""2.17"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""3.3"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""0.59"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""0.4"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""8.27"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""9.35"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""23.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""22.96"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""1.08"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0.79"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""3.37"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""2"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""0.82"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""0.6"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""0.81"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""0.36"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""5.21"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""5.67"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ATG"",""Antigua y Barbuda"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""10.36"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""10.93"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""0.2"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""0.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""6.64"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""10.44"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""8.59"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""19.49"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0.04"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""39.01"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""27.63"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""0.29"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""0.14"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""7.08"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""3.03"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""6.56"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""6.88"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""ANT"",""Antillas Neerlandesas (ex)"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""SAU"",""Arabia Saudita"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""772.3"",""E"",""Valor estimado"""
